CodigoArticulo,DescripcionArticulo,TotalVendido,FechaVenta,Sucursal,InventarioMovimiento
S014,COCACOLA 355 ML NRP,1.0,2022-08-04,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-04,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-08-05,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,4.0,2022-08-05,8,4.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-08-05,8,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-08-05,8,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-08-05,8,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-08-06,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-08-06,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-06,8,1.0
S036,SPRITE 500 ML NR,1.0,2022-08-06,8,1.0
184,CLORFENAMINA JARABE BLENDOX,1.0,2022-08-07,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-08-07,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,4.0,2022-08-07,8,4.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,7.0,2022-08-08,8,7.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-08-08,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,5.0,2022-08-08,8,5.0
874,CREMA DE ARNICA JALOMA CREMA 60GR,1.0,2022-08-08,8,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-08-08,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-08,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-08-09,8,1.0
882,CONDONES PREMIER RIBBED,1.0,2022-08-09,8,1.0
883,CONDONES PREMIER MIX VARIEDAD LUBRICADOS,1.0,2022-08-09,8,1.0
884,CONDONES PREMIER TENTACION,1.0,2022-08-09,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-08-09,8,2.0
S043,SIDRAL MUNDET DE 500 ML NRTP,1.0,2022-08-09,8,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-08-10,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-08-10,8,1.0
9480,AJO CHINO CAPUSULAS 60 PZ,1.0,2022-08-10,8,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-08-10,8,2.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-10,8,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,3.0,2022-08-11,8,3.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-08-11,8,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-08-11,8,2.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,8.0,2022-08-12,8,8.0
S014,COCACOLA 355 ML NRP,1.0,2022-08-12,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-08-12,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-08-13,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-08-13,8,3.0
9347,URBADOL PLUS  CONDOITRINA  COLÁGENO HIDROLIZADO 60 TABLETAS DE 500 MG ,1.0,2022-08-13,8,1.0
430,KETOCONAZOL TABLETAS 200 MG 10 PZ LIZOVAG,1.0,2022-08-14,8,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-08-14,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-08-14,8,3.0
S014,COCACOLA 355 ML NRP,1.0,2022-08-14,8,1.0
S043,SIDRAL MUNDET DE 500 ML NRTP,1.0,2022-08-14,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,16.0,2022-08-15,8,16.0
770,ELECTROLITOS ORALES SABOR FRESA,8.0,2022-08-15,8,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-08-15,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-15,8,1.0
S029,FANTA NARANJA 500ML,1.0,2022-08-15,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-08-16,8,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,8.0,2022-08-16,8,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-08-16,8,1.0
883,CONDONES PREMIER MIX VARIEDAD LUBRICADOS,1.0,2022-08-16,8,1.0
9155,GEL TÓPICO SALUDOL  MENTOL  ÁRNICA  CALÉNDULA  SÁBILA 100 G,1.0,2022-08-16,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-08-16,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-08-17,8,4.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-08-17,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-08-17,8,3.0
9275,GERIASURE CH  VITAMINAS  MINERALES  ÁCIDO FÓLICO  PROTEÍNAS 400 G SABOR CHOCOLATE ,1.0,2022-08-17,8,1.0
S029,FANTA NARANJA 500ML,1.0,2022-08-17,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-08-18,8,4.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-08-18,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,4.0,2022-08-18,8,4.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-08-18,8,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-08-18,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-18,8,1.0
S029,FANTA NARANJA 500ML,1.0,2022-08-18,8,1.0
S036,SPRITE 500 ML NR,1.0,2022-08-18,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,4.0,2022-08-19,8,4.0
884,CONDONES PREMIER TENTACION,2.0,2022-08-19,8,2.0
9481,MONAR CALM  7 AZAHARES  LÚPULO  PASIFLORA  VALERIANA  TILA  TUMBAVAQUERO CAPSULAS 500 MG 36 PZ ,1.0,2022-08-19,8,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-08-19,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-19,8,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-08-20,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-08-20,8,3.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-08-21,8,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,2.0,2022-08-21,8,2.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,5.0,2022-08-21,8,5.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-08-21,8,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-08-21,8,1.0
S029,FANTA NARANJA 500ML,1.0,2022-08-21,8,1.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-08-21,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-08-22,8,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-08-22,8,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-08-22,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,7.0,2022-08-22,8,7.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-08-22,8,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-08-22,8,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-08-22,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-08-22,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,6.0,2022-08-23,8,6.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-08-23,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,6.0,2022-08-23,8,6.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-08-23,8,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-08-23,8,1.0
9155,GEL TÓPICO SALUDOL  MENTOL  ÁRNICA  CALÉNDULA  SÁBILA 100 G,1.0,2022-08-23,8,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-08-23,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-23,8,1.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-08-23,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-08-24,8,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-08-24,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-08-25,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-08-25,8,3.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-08-25,8,1.0
884,CONDONES PREMIER TENTACION,1.0,2022-08-25,8,1.0
9078,COLÁGENO HIDROLIZADO NARANJA  VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO 1100 KG,1.0,2022-08-25,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-25,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-08-26,8,4.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-08-26,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-08-26,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-08-26,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-08-27,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-08-27,8,3.0
884,CONDONES PREMIER TENTACION,1.0,2022-08-27,8,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-08-27,8,2.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,2.0,2022-08-28,8,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-08-28,8,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,2.0,2022-08-28,8,2.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-08-28,8,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-08-28,8,3.0
S036,SPRITE 500 ML NR,1.0,2022-08-28,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,6.0,2022-08-29,8,6.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-08-29,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,10.0,2022-08-29,8,10.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-08-29,8,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-08-29,8,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,8.0,2022-08-29,8,2.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-29,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,5.0,2022-08-30,8,5.0
S014,COCACOLA 355 ML NRP,1.0,2022-08-30,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-08-30,8,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,5.0,2022-08-31,8,5.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,7.0,2022-08-31,8,7.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-08-31,8,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-08-31,8,1.0
S014,COCACOLA 355 ML NRP,2.0,2022-08-31,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,8.0,2022-09-01,8,8.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-09-01,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,5.0,2022-09-01,8,5.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-09-01,8,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-09-01,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-09-01,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-09-02,8,3.0
430,KETOCONAZOL TABLETAS 200 MG 10 PZ LIZOVAG,1.0,2022-09-02,8,1.0
537,NAPROXENO TABLETAS 250 MG 30 PCS NOVAXEN,1.0,2022-09-02,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,6.0,2022-09-02,8,6.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-09-02,8,1.0
S029,FANTA NARANJA 500ML,1.0,2022-09-02,8,1.0
S036,SPRITE 500 ML NR,1.0,2022-09-02,8,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-09-03,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,6.0,2022-09-03,8,6.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-09-03,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-09-03,8,2.0
S029,FANTA NARANJA 500ML,1.0,2022-09-03,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-09-04,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,6.0,2022-09-04,8,6.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-09-04,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-04,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-09-05,8,3.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-09-05,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,9.0,2022-09-05,8,9.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-09-05,8,1.0
9788,DENFOR 600 COMPRIMIDOS C60,1.0,2022-09-05,8,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-09-05,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-05,8,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,1.0,2022-09-06,8,1.0
9337,FIBRA XOTZIL MZ  SALVADO DE TRIGO  PROTEÍNA DE SOYA  FRUCTOSA  SABOR MANZANA AVENA,1.0,2022-09-06,8,1.0
9803,MONAR PRESS,1.0,2022-09-06,8,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-09-07,8,1.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-09-07,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-07,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,2.0,2022-09-08,8,2.0
885,CONDONES PREMIER SECURITE,1.0,2022-09-08,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-08,8,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-09-09,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,11.0,2022-09-09,8,11.0
S014,COCACOLA 355 ML NRP,2.0,2022-09-09,8,2.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-09-10,8,1.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-09-10,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-09-10,8,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,8.0,2022-09-10,8,2.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,6.0,2022-09-11,8,6.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-09-11,8,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-09-11,8,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-09-11,8,1.0
884,CONDONES PREMIER TENTACION,1.0,2022-09-11,8,1.0
885,CONDONES PREMIER SECURITE,1.0,2022-09-11,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-11,8,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-09-12,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-09-12,8,3.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-09-12,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-12,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-09-13,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-09-13,8,3.0
S028,COCACOLA 450 ML NR PET,3.0,2022-09-13,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-09-14,8,3.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-09-14,8,1.0
9788,DENFOR 600 COMPRIMIDOS C60,1.0,2022-09-14,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-09-14,8,2.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-09-15,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,3.0,2022-09-15,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-09-15,8,1.0
677,ELECTROLITOS ORALES PEDIÁTRICO SABOR UVA 300 ML SOLURAL,1.0,2022-09-15,8,1.0
S014,COCACOLA 355 ML NRP,4.0,2022-09-15,8,4.0
S028,COCACOLA 450 ML NR PET,2.0,2022-09-15,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,7.0,2022-09-16,8,7.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,12.0,2022-09-16,8,12.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-09-16,8,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-09-16,8,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-09-16,8,1.0
9019,ACTI KROLL  INFANTIL JALEA REAL  ÁCIDO GLUTÁMICO  VITAMINAS JARABE 250 ML ,1.0,2022-09-16,8,1.0
S014,COCACOLA 355 ML NRP,3.0,2022-09-16,8,3.0
S028,COCACOLA 450 ML NR PET,4.0,2022-09-16,8,4.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-09-17,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,5.0,2022-09-17,8,5.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,6.0,2022-09-17,8,6.0
S014,COCACOLA 355 ML NRP,1.0,2022-09-17,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-17,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,4.0,2022-09-18,8,4.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,2.0,2022-09-18,8,2.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-09-18,8,1.0
884,CONDONES PREMIER TENTACION,1.0,2022-09-18,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-09-18,8,2.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,2.0,2022-09-19,8,2.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,4.0,2022-09-19,8,4.0
9039,TE YERBABUENA SOBRES 36 PZ,1.0,2022-09-19,8,1.0
9078,COLÁGENO HIDROLIZADO NARANJA  VITAMINA E  EXTRACTO  OMEGA 369  HIERRO  CALCIO 1100 KG,1.0,2022-09-19,8,1.0
9499,COLAGENO ARANDANO 12 KG,1.0,2022-09-19,8,1.0
9500,COLAGENO GUANABANA 12 KG,1.0,2022-09-19,8,1.0
9783,SUPRA CELL COLAGENO GRANADA Y ZARZAMORA,1.0,2022-09-19,8,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-09-19,8,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,2.0,2022-09-19,8,2.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-19,8,1.0
S029,FANTA NARANJA 500ML,2.0,2022-09-19,8,2.0
S036,SPRITE 500 ML NR,2.0,2022-09-19,8,2.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-09-19,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-09-20,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,5.0,2022-09-21,8,5.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,2.0,2022-09-21,8,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-09-21,8,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-09-21,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,6.0,2022-09-22,8,6.0
414,JERINGA 05 ML VERDE PLÁSTICO DESECHABLE,3.0,2022-09-22,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,2.0,2022-09-22,8,2.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-09-22,8,1.0
786,ACEITE DE RICINO 60 ML,1.0,2022-09-22,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,6.0,2022-09-23,8,6.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-09-23,8,3.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-09-24,8,3.0
885,CONDONES PREMIER SECURITE,1.0,2022-09-24,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-24,8,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-09-25,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-09-25,8,3.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-09-25,8,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-09-25,8,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-09-25,8,1.0
9002,INTIM FEM SHAMPOO VAGINAL 260G ,1.0,2022-09-25,8,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-09-25,8,1.0
S028,COCACOLA 450 ML NR PET,2.0,2022-09-25,8,2.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-09-25,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-09-26,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,4.0,2022-09-26,8,4.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-09-26,8,1.0
778,ELECTROLITOS ORALES SABOR PIÑA,1.0,2022-09-26,8,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-09-26,8,1.0
S027,DEL VALLE DZNO 413 ML NRV 413 ML ,1.0,2022-09-26,8,1.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-09-26,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,6.0,2022-09-27,8,6.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-09-27,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,1.0,2022-09-28,8,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-09-28,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,6.0,2022-09-28,8,6.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-09-28,8,1.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-09-28,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-28,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-09-29,8,3.0
S028,COCACOLA 450 ML NR PET,1.0,2022-09-29,8,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,1.0,2022-09-30,8,1.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-09-30,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-09-30,8,3.0
770,ELECTROLITOS ORALES SABOR FRESA,2.0,2022-09-30,8,2.0
S028,COCACOLA 450 ML NR PET,2.0,2022-09-30,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,6.0,2022-10-01,8,6.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,3.0,2022-10-01,8,3.0
770,ELECTROLITOS ORALES SABOR FRESA,1.0,2022-10-01,8,1.0
771,ELECTROLITOS ORALES SABOR MANZANA,1.0,2022-10-01,8,1.0
885,CONDONES PREMIER SECURITE,1.0,2022-10-01,8,1.0
S014,COCACOLA 355 ML NRP,1.0,2022-10-01,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-10-01,8,1.0
S037,DEL VALLE MZA 413ML NRV JUGO 413ML,1.0,2022-10-01,8,1.0
409,JERINGA 03 ML PEDIATRICA AZUL PLASTICO DESECHABLE,2.0,2022-10-02,8,2.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,6.0,2022-10-02,8,6.0
591,OMEPRAZOL CAPSULAS 20 MG 014 PZ CENUL,1.0,2022-10-02,8,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-10-02,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-10-02,8,1.0
411,JERINGA 05 ML NEGRA PLÁSTICO DESECHABLE,10.0,2022-10-03,8,10.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,9.0,2022-10-03,8,9.0
774,ELECTROLITOS ORALES SABOR FRESA KIWI,1.0,2022-10-03,8,1.0
775,ELECTROLITOS ORALES SABOR UVA,1.0,2022-10-03,8,1.0
9171,TESTALIN K  ANTI PIOJOS 125 ML SHAMPOO  INCLUYE PEINE,1.0,2022-10-03,8,1.0
578,OMEPRAZOL CAPSULAS 20 MG 007 PCS AGRIXAL,1.0,2022-10-04,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,2.0,2022-10-04,8,2.0
S014,COCACOLA 355 ML NRP,1.0,2022-10-04,8,1.0
S028,COCACOLA 450 ML NR PET,1.0,2022-10-04,8,1.0
598,PARACETAMOL TABLETAS 500 MG 10 PZ QUITADOL,1.0,2022-10-05,8,1.0
